d,FOODS,HOBBIES,HOUSEHOLD,date,FOODS_rolling_28,HOUSEHOLD_rolling_28,HOBBIES_rolling_28
d_1296,30693,3575,10287,2014-08-16,25652.178571428572,8349.17857142857,3163.6071428571427
d_1297,32011,3449,11213,2014-08-17,25753.75,8394.107142857143,3159.3928571428573
d_1298,24256,2948,8175,2014-08-18,25800.214285714286,8410.82142857143,3165.0714285714284
d_1299,21524,2699,7736,2014-08-19,25790.35714285714,8438.535714285714,3163.1785714285716
d_1300,21610,2656,7581,2014-08-20,25807.214285714286,8457.17857142857,3160.1071428571427
d_1301,22176,2747,7476,2014-08-21,25841.10714285714,8485.92857142857,3164.3928571428573
d_1302,25416,3071,8629,2014-08-22,25924.89285714286,8521.17857142857,3162.0714285714284
d_1303,30123,3518,11032,2014-08-23,26065.571428571428,8583.0,3161.8928571428573
d_1304,32701,3634,11108,2014-08-24,26210.821428571428,8622.464285714286,3163.9285714285716
d_1305,23583,2843,8241,2014-08-25,26265.5,8638.714285714286,3165.6785714285716
d_1306,21185,2738,7479,2014-08-26,26274.535714285714,8654.642857142857,3165.6071428571427
d_1307,20049,2646,6811,2014-08-27,26249.571428571428,8651.07142857143,3164.5714285714284
d_1308,20235,2749,6992,2014-08-28,26213.0,8631.392857142857,3154.25
d_1309,24645,3238,9810,2014-08-29,26073.964285714286,8607.857142857143,3122.6785714285716
d_1310,28541,3735,10961,2014-08-30,25949.10714285714,8610.035714285714,3110.5714285714284
d_1311,25911,3343,9956,2014-08-31,25688.571428571428,8594.57142857143,3087.9285714285716
d_1312,29391,3343,10522,2014-09-01,25848.60714285714,8690.035714285714,3098.75
d_1313,23928,2941,7430,2014-09-02,25779.035714285714,8685.107142857143,3104.0
d_1314,26278,2998,8121,2014-09-03,25838.0,8724.214285714286,3107.714285714286
d_1315,21739,2681,7063,2014-09-04,25742.321428571428,8719.785714285714,3097.3214285714284
d_1316,24910,3428,7628,2014-09-05,25664.75,8676.42857142857,3110.6071428571427
d_1317,32202,3590,10225,2014-09-06,25692.428571428572,8676.357142857143,3110.1071428571427
d_1318,32390,3432,10131,2014-09-07,25789.928571428572,8680.57142857143,3104.964285714286
d_1319,25246,2685,7649,2014-09-08,25778.928571428572,8677.142857142857,3100.035714285714
d_1320,24565,2795,6807,2014-09-09,25730.35714285714,8648.357142857143,3087.9285714285716
d_1321,22171,2657,6964,2014-09-10,25656.464285714286,8632.642857142857,3083.714285714286
d_1322,24581,2733,7166,2014-09-11,25666.535714285714,8628.607142857143,3075.6785714285716
d_1323,26997,3233,8129,2014-09-12,25680.60714285714,8618.642857142857,3075.1785714285716
d_1324,32734,3849,10996,2014-09-13,25753.5,8643.964285714286,3084.964285714286
d_1325,31956,3434,10357,2014-09-14,25751.535714285714,8613.392857142857,3084.4285714285716
d_1326,26237,2615,7707,2014-09-15,25822.285714285714,8596.67857142857,3072.535714285714
d_1327,21649,2595,6793,2014-09-16,25826.75,8563.0,3068.8214285714284
d_1328,20181,2775,6875,2014-09-17,25775.714285714286,8537.785714285714,3073.0714285714284
d_1329,19690,2588,6583,2014-09-18,25686.928571428572,8505.892857142857,3067.3928571428573
d_1330,23459,3071,8302,2014-09-19,25617.035714285714,8494.214285714286,3067.3928571428573
d_1331,28253,3954,10825,2014-09-20,25550.25,8486.82142857143,3082.964285714286
d_1332,30236,3675,10491,2014-09-21,25462.214285714286,8464.785714285714,3084.4285714285716
d_1333,21874,2414,7222,2014-09-22,25401.178571428572,8428.392857142857,3069.1071428571427
d_1334,20101,2554,6755,2014-09-23,25362.464285714286,8402.535714285714,3062.535714285714
d_1335,19860,2553,6588,2014-09-24,25355.714285714286,8394.57142857143,3059.214285714286
d_1336,19607,2887,7017,2014-09-25,25333.285714285714,8395.464285714286,3064.1428571428573
d_1337,22516,2996,7615,2014-09-26,25257.25,8317.07142857143,3055.5
d_1338,27616,3607,9616,2014-09-27,25224.214285714286,8269.035714285714,3050.9285714285716
d_1339,29051,3542,10331,2014-09-28,25336.35714285714,8282.42857142857,3058.035714285714
d_1340,21374,2691,7408,2014-09-29,25050.035714285714,8171.214285714285,3034.75
d_1341,19694,2776,7520,2014-09-30,24898.821428571428,8174.428571428572,3028.8571428571427
d_1342,22444,3376,8782,2014-10-01,24761.89285714286,8198.035714285714,3042.3571428571427
d_1343,23469,2880,7900,2014-10-02,24823.678571428572,8227.92857142857,3049.464285714286
d_1344,28194,3648,9994,2014-10-03,24940.964285714286,8312.42857142857,3057.3214285714284
d_1345,31579,4251,11369,2014-10-04,24918.714285714286,8353.285714285714,3080.9285714285716
d_1346,33934,3569,10858,2014-10-05,24973.85714285714,8379.25,3085.8214285714284
d_1347,26480,3435,7804,2014-10-06,25017.928571428572,8384.785714285714,3112.6071428571427
d_1348,23126,2689,7336,2014-10-07,24966.535714285714,8403.67857142857,3108.8214285714284
d_1349,22984,3023,7178,2014-10-08,24995.571428571428,8411.32142857143,3121.8928571428573
d_1350,23930,2730,7078,2014-10-09,24972.321428571428,8408.17857142857,3121.785714285714
d_1351,23519,3442,8040,2014-10-10,24848.10714285714,8405.0,3129.25
d_1352,30005,3947,10609,2014-10-11,24750.64285714286,8391.17857142857,3132.75
d_1353,32667,3624,10444,2014-10-12,24776.035714285714,8394.285714285714,3139.535714285714
d_1354,23532,2893,7132,2014-10-13,24679.428571428572,8373.75,3149.464285714286
d_1355,22727,2994,6730,2014-10-14,24717.928571428572,8371.5,3163.714285714286
d_1356,23904,3296,6993,2014-10-15,24850.89285714286,8375.714285714286,3182.3214285714284
d_1357,20191,3051,6694,2014-10-16,24868.785714285714,8379.67857142857,3198.8571428571427
d_1358,21996,3577,7857,2014-10-17,24816.535714285714,8363.785714285714,3216.9285714285716
d_1359,28603,4389,10763,2014-10-18,24829.035714285714,8361.57142857143,3232.464285714286
d_1360,29321,3805,10330,2014-10-19,24796.35714285714,8355.82142857143,3237.1071428571427
d_1361,21668,3076,7489,2014-10-20,24789.0,8365.357142857143,3260.75
d_1362,19239,3310,6818,2014-10-21,24758.214285714286,8367.607142857143,3287.75
d_1363,18397,3109,6420,2014-10-22,24705.964285714286,8361.607142857143,3307.6071428571427
d_1364,18717,2942,6847,2014-10-23,24674.178571428572,8355.535714285714,3309.5714285714284
d_1365,21476,3461,7853,2014-10-24,24637.035714285714,8364.035714285714,3326.1785714285716
d_1366,26644,4312,9797,2014-10-25,24602.321428571428,8370.5,3351.3571428571427
d_1367,26729,3788,9680,2014-10-26,24519.39285714286,8347.25,3360.1428571428573
d_1368,20744,3321,7138,2014-10-27,24496.89285714286,8337.607142857143,3382.6428571428573
d_1369,18623,3267,6450,2014-10-28,24458.64285714286,8299.392857142857,3400.1785714285716
d_1370,18432,3122,6009,2014-10-29,24315.35714285714,8200.357142857143,3391.1071428571427
d_1371,20327,3469,6439,2014-10-30,24203.14285714286,8148.178571428572,3412.1428571428573
d_1372,21905,3451,7494,2014-10-31,23978.535714285714,8058.892857142857,3405.1071428571427
d_1373,28502,4592,11155,2014-11-01,23868.64285714286,8051.25,3417.285714285714
d_1374,31405,3797,10870,2014-11-02,23778.321428571428,8051.678571428572,3425.4285714285716
d_1375,26473,3510,8581,2014-11-03,23778.071428571428,8079.428571428572,3428.1071428571427
d_1376,21275,3276,7401,2014-11-04,23711.964285714286,8081.75,3449.0714285714284
d_1377,21448,2570,6814,2014-11-05,23657.10714285714,8068.75,3432.8928571428573
d_1378,23211,2973,7039,2014-11-06,23631.428571428572,8067.357142857143,3441.5714285714284
d_1379,23216,3382,8165,2014-11-07,23620.60714285714,8071.821428571428,3439.4285714285716
d_1380,29746,3917,10607,2014-11-08,23611.35714285714,8071.75,3438.3571428571427
d_1381,33237,3805,10373,2014-11-09,23631.714285714286,8069.214285714285,3444.8214285714284
d_1382,23987,2971,7491,2014-11-10,23647.964285714286,8082.035714285715,3447.6071428571427
d_1383,22849,3200,6539,2014-11-11,23652.321428571428,8075.214285714285,3454.964285714286
d_1384,22050,2760,5680,2014-11-12,23586.10714285714,8028.321428571428,3435.8214285714284
d_1385,20171,2766,5774,2014-11-13,23585.39285714286,7995.464285714285,3425.6428571428573
d_1386,24077,3460,7202,2014-11-14,23659.714285714286,7972.071428571428,3421.464285714286
d_1387,30298,4372,9713,2014-11-15,23720.25,7934.571428571428,3420.8571428571427
d_1388,29793,3878,9845,2014-11-16,23737.10714285714,7917.25,3423.464285714286
d_1389,21768,3221,6822,2014-11-17,23740.678571428572,7893.428571428572,3428.6428571428573
d_1390,19080,2921,6013,2014-11-18,23735.0,7864.678571428572,3414.75
d_1391,18792,3134,6121,2014-11-19,23749.10714285714,7854.0,3415.6428571428573
d_1392,18919,2940,6388,2014-11-20,23756.321428571428,7837.607142857143,3415.5714285714284
d_1393,21626,3572,7665,2014-11-21,23761.678571428572,7830.892857142857,3419.535714285714
d_1394,27628,4267,10507,2014-11-22,23796.821428571428,7856.25,3417.9285714285716
d_1395,26974,3763,9893,2014-11-23,23805.571428571428,7863.857142857143,3417.035714285714
d_1396,21392,2994,7212,2014-11-24,23828.714285714286,7866.5,3405.3571428571427
d_1397,21890,3161,6837,2014-11-25,23945.39285714286,7880.321428571428,3401.5714285714284
d_1398,25784,3401,7718,2014-11-26,24207.964285714286,7941.357142857143,3411.535714285714
d_1399,16319,1525,4000,2014-11-27,24064.821428571428,7854.25,3342.1071428571427
d_1400,16985,2709,6660,2014-11-28,23889.10714285714,7824.464285714285,3315.6071428571427
d_1401,22000,3609,8847,2014-11-29,23656.89285714286,7742.035714285715,3280.5
d_1402,24009,3250,8546,2014-11-30,23392.75,7659.035714285715,3260.964285714286
d_1403,21873,3964,8468,2014-12-01,23228.464285714286,7655.0,3277.1785714285716
d_1404,20763,3264,6542,2014-12-02,23210.178571428572,7624.321428571428,3276.75
d_1405,22236,3351,7018,2014-12-03,23238.321428571428,7631.607142857143,3304.6428571428573
d_1406,20851,3241,7424,2014-12-04,23154.035714285714,7645.357142857143,3314.214285714286
d_1407,24634,3545,8784,2014-12-05,23204.678571428572,7667.464285714285,3320.035714285714
d_1408,29601,4451,9763,2014-12-06,23199.5,7637.321428571428,3339.1071428571427
d_1409,29168,4006,9353,2014-12-07,23054.178571428572,7600.892857142857,3346.285714285714
d_1410,23523,2920,6671,2014-12-08,23037.60714285714,7571.607142857143,3344.464285714286
d_1411,23051,3352,6264,2014-12-09,23044.821428571428,7561.785714285715,3349.8928571428573
d_1412,22292,3365,6241,2014-12-10,23053.464285714286,7581.821428571428,3371.5
d_1413,18824,2260,5031,2014-12-11,23005.35714285714,7555.285714285715,3353.4285714285716
d_1414,23024,3351,7127,2014-12-12,22967.75,7552.607142857143,3349.535714285714
d_1415,26728,4026,9282,2014-12-13,22840.25,7537.214285714285,3337.1785714285716
d_1416,28631,3993,9382,2014-12-14,22798.75,7520.678571428572,3341.285714285714
d_1417,24135,3185,6807,2014-12-15,22883.285714285714,7520.142857142857,3340.0
d_1418,20667,3125,6144,2014-12-16,22939.964285714286,7524.821428571428,3347.285714285714
d_1419,20575,3011,6566,2014-12-17,23003.64285714286,7540.714285714285,3342.8928571428573
d_1420,22927,3138,6302,2014-12-18,23146.785714285714,7537.642857142857,3349.964285714286
d_1421,20091,3322,6421,2014-12-19,23091.964285714286,7493.214285714285,3341.035714285714
d_1422,25103,4347,8971,2014-12-20,23001.785714285714,7438.357142857143,3343.8928571428573
d_1423,25926,3893,8669,2014-12-21,22964.35714285714,7394.642857142857,3348.535714285714
d_1424,22904,3454,7378,2014-12-22,23018.35714285714,7400.571428571428,3364.964285714286
d_1425,23893,3620,7349,2014-12-23,23089.89285714286,7418.857142857143,3381.3571428571427
d_1426,21336,2564,5717,2014-12-24,22931.035714285714,7347.392857142857,3351.464285714286
d_1427,20,0,0,2014-12-25,22348.928571428572,7204.535714285715,3297.0
d_1428,20588,3601,8720,2014-12-26,22477.60714285714,7278.107142857143,3328.8571428571427
d_1429,20407,3542,8645,2014-12-27,22420.714285714286,7270.892857142857,3326.464285714286
d_1430,20663,3049,8182,2014-12-28,22301.214285714286,7257.892857142857,3319.285714285714
d_1431,19236,3195,7559,2014-12-29,22207.035714285714,7225.428571428572,3291.8214285714284
d_1432,19369,2928,7120,2014-12-30,22157.25,7246.071428571428,3279.8214285714284
d_1433,23280,3048,7122,2014-12-31,22194.535714285714,7249.785714285715,3269.0
d_1434,17537,2579,6336,2015-01-01,22076.178571428572,7210.928571428572,3245.3571428571427
d_1435,25666,4362,9605,2015-01-02,22113.035714285714,7240.25,3274.535714285714
d_1436,28020,3540,9525,2015-01-03,22056.571428571428,7231.75,3242.0
d_1437,28286,3482,7879,2015-01-04,22025.071428571428,7179.107142857143,3223.285714285714
d_1438,24896,3034,6761,2015-01-05,22074.10714285714,7182.321428571428,3227.3571428571427
d_1439,24039,2862,5781,2015-01-06,22109.39285714286,7165.071428571428,3209.8571428571427
d_1440,21233,2559,5373,2015-01-07,22071.571428571428,7134.071428571428,3181.0714285714284
d_1441,21084,2541,5404,2015-01-08,22152.285714285714,7147.392857142857,3191.1071428571427
d_1442,24722,3210,6453,2015-01-09,22212.928571428572,7123.321428571428,3186.0714285714284
d_1443,30405,4103,9438,2015-01-10,22344.25,7128.892857142857,3188.8214285714284
d_1444,31664,3389,10013,2015-01-11,22452.571428571428,7151.428571428572,3167.25
d_1445,25343,2948,7283,2015-01-12,22495.714285714286,7168.428571428572,3158.785714285714
d_1446,21066,2886,6372,2015-01-13,22509.964285714286,7176.571428571428,3150.25
d_1447,21929,2651,6479,2015-01-14,22558.321428571428,7173.464285714285,3137.3928571428573
d_1448,23072,2890,7101,2015-01-15,22563.5,7202.0,3128.535714285714
d_1449,23449,3308,8132,2015-01-16,22683.428571428572,7263.107142857143,3128.035714285714
d_1450,30173,4250,10746,2015-01-17,22864.5,7326.5,3124.5714285714284
d_1451,27364,3655,9705,2015-01-18,22915.85714285714,7363.5,3116.0714285714284
d_1452,22686,3320,8406,2015-01-19,22908.071428571428,7400.214285714285,3111.285714285714
d_1453,18946,2769,6648,2015-01-20,22731.39285714286,7375.178571428572,3080.8928571428573
d_1454,18680,2966,6463,2015-01-21,22636.535714285714,7401.821428571428,3095.25
d_1455,17073,2723,5999,2015-01-22,23245.571428571428,7616.071428571428,3192.5
d_1456,21519,3248,7454,2015-01-23,23278.821428571428,7570.857142857143,3179.8928571428573
d_1457,27447,4280,10454,2015-01-24,23530.25,7635.464285714285,3206.25
d_1458,28499,4181,9943,2015-01-25,23810.10714285714,7698.357142857143,3246.6785714285716
d_1459,20207,3196,6955,2015-01-26,23844.785714285714,7676.785714285715,3246.714285714286
d_1460,18547,2792,6534,2015-01-27,23815.428571428572,7655.857142857143,3241.8571428571427
d_1461,18806,2822,6476,2015-01-28,23655.64285714286,7632.785714285715,3233.785714285714
d_1462,18140,3253,6832,2015-01-29,23677.178571428572,7650.5,3257.8571428571427
d_1463,23064,4163,10213,2015-01-30,23584.25,7672.214285714285,3250.75
d_1464,32468,5183,13177,2015-01-31,23743.10714285714,7802.642857142857,3309.4285714285716
d_1465,27553,3576,9256,2015-02-01,23716.928571428572,7851.821428571428,3312.785714285714
d_1466,23799,3132,8075,2015-02-02,23677.75,7898.75,3316.285714285714
d_1467,25292,3716,8397,2015-02-03,23722.5,7992.178571428572,3346.785714285714
d_1468,22528,3419,8045,2015-02-04,23768.75,8087.607142857143,3377.5
d_1469,23002,3795,7850,2015-02-05,23837.25,8174.964285714285,3422.285714285714
d_1470,24697,3427,8685,2015-02-06,23836.35714285714,8254.67857142857,3430.035714285714
d_1471,33393,4878,12565,2015-02-07,23943.071428571428,8366.357142857143,3457.714285714286
d_1472,33980,3982,11757,2015-02-08,24025.785714285714,8428.642857142857,3478.8928571428573
d_1473,27130,3414,8626,2015-02-09,24089.60714285714,8476.607142857143,3495.535714285714
d_1474,23701,3582,8181,2015-02-10,24183.714285714286,8541.214285714286,3520.3928571428573
d_1475,24383,3413,7905,2015-02-11,24271.35714285714,8592.142857142857,3547.6071428571427
d_1476,26897,3605,8068,2015-02-12,24407.964285714286,8626.67857142857,3573.1428571428573
d_1477,24889,3801,8246,2015-02-13,24459.39285714286,8630.75,3590.75
d_1478,27659,4119,9836,2015-02-14,24369.60714285714,8598.25,3586.0714285714284
d_1479,28746,4073,11188,2015-02-15,24418.964285714286,8651.214285714286,3601.0
d_1480,23988,3530,9629,2015-02-16,24465.464285714286,8694.892857142857,3608.5
d_1481,19768,3275,7654,2015-02-17,24494.821428571428,8730.82142857143,3626.5714285714284
d_1482,18125,3130,7250,2015-02-18,24475.0,8758.92857142857,3632.4285714285716
d_1483,18453,3234,7121,2015-02-19,24524.285714285714,8799.0,3650.6785714285716
d_1484,20872,3678,8569,2015-02-20,24501.178571428572,8838.82142857143,3666.035714285714
d_1485,25850,4304,11955,2015-02-21,24444.14285714286,8892.42857142857,3666.8928571428573
d_1486,26932,4342,12485,2015-02-22,24388.178571428572,8983.214285714286,3672.6428571428573
d_1487,19673,3177,8672,2015-02-23,24369.10714285714,9044.535714285714,3671.964285714286
d_1488,18685,3121,7974,2015-02-24,24374.035714285714,9095.964285714286,3683.714285714286
d_1489,17822,3269,8136,2015-02-25,24338.89285714286,9155.25,3699.6785714285716
d_1490,17921,3271,8031,2015-02-26,24331.071428571428,9198.07142857143,3700.3214285714284
d_1491,19849,4042,9675,2015-02-27,24216.25,9178.857142857143,3696.0
d_1492,26374,4914,12866,2015-02-28,23998.60714285714,9167.75,3686.3928571428573
d_1493,28980,4606,11600,2015-03-01,24049.571428571428,9251.464285714286,3723.1785714285716
d_1494,23531,3490,8377,2015-03-02,24040.0,9262.25,3735.964285714286
d_1495,23061,3267,8059,2015-03-03,23960.321428571428,9250.17857142857,3719.9285714285716
d_1496,20843,3301,7630,2015-03-04,23900.14285714286,9235.357142857143,3715.714285714286
d_1497,22163,3471,7185,2015-03-05,23870.178571428572,9211.607142857143,3704.1428571428573
d_1498,24332,3439,8166,2015-03-06,23857.14285714286,9193.07142857143,3704.5714285714284
d_1499,28690,4599,10940,2015-03-07,23689.178571428572,9135.035714285714,3694.6071428571427
d_1500,30939,4452,11988,2015-03-08,23580.571428571428,9143.285714285714,3711.3928571428573
d_1501,24156,3288,8576,2015-03-09,23474.35714285714,9141.5,3706.8928571428573
d_1502,21362,3182,9053,2015-03-10,23390.821428571428,9172.642857142857,3692.6071428571427
d_1503,21232,3281,8378,2015-03-11,23278.285714285714,9189.535714285714,3687.8928571428573
d_1504,22790,3426,8175,2015-03-12,23131.60714285714,9193.357142857143,3681.5
d_1505,23662,3547,9414,2015-03-13,23087.785714285714,9235.07142857143,3672.4285714285716
d_1506,28353,4251,11867,2015-03-14,23112.571428571428,9307.607142857143,3677.1428571428573
d_1507,32233,4523,12071,2015-03-15,23237.10714285714,9339.142857142857,3693.214285714286
d_1508,23103,3575,8817,2015-03-16,23205.5,9310.142857142857,3694.8214285714284
d_1509,20786,3109,7517,2015-03-17,23241.85714285714,9305.25,3688.8928571428573
d_1510,19329,3200,7418,2015-03-18,23284.85714285714,9311.25,3691.3928571428573
d_1511,18970,3090,7309,2015-03-19,23303.321428571428,9317.964285714286,3686.25
d_1512,20787,3644,8568,2015-03-20,23300.285714285714,9317.92857142857,3685.035714285714
d_1513,26272,4236,11474,2015-03-21,23315.35714285714,9300.75,3682.6071428571427
d_1514,27824,4331,11859,2015-03-22,23347.214285714286,9278.392857142857,3682.214285714286
d_1515,21000,3249,8089,2015-03-23,23394.60714285714,9257.57142857143,3684.785714285714
d_1516,17007,3014,6820,2015-03-24,23334.678571428572,9216.357142857143,3680.964285714286
d_1517,20386,3342,8267,2015-03-25,23426.25,9221.035714285714,3683.5714285714284
d_1518,18994,3178,7730,2015-03-26,23464.571428571428,9210.285714285714,3680.25
d_1519,20619,3730,8186,2015-03-27,23492.071428571428,9157.107142857143,3669.1071428571427
d_1520,25981,4675,10875,2015-03-28,23478.035714285714,9086.0,3660.5714285714284
d_1521,27500,4214,10869,2015-03-29,23425.178571428572,9059.892857142857,3646.5714285714284
d_1522,20364,3435,8100,2015-03-30,23312.071428571428,9050.0,3644.6071428571427
d_1523,19656,3256,8044,2015-03-31,23190.464285714286,9049.464285714286,3644.214285714286
d_1524,22077,3847,9136,2015-04-01,23234.535714285714,9103.25,3663.714285714286
d_1525,22352,3385,8080,2015-04-02,23241.285714285714,9135.214285714286,3660.6428571428573
d_1526,29325,4384,10399,2015-04-03,23419.60714285714,9214.964285714286,3694.3928571428573
d_1527,32041,4800,11578,2015-04-04,23539.285714285714,9237.75,3701.5714285714284
d_1528,27635,3679,10322,2015-04-05,23421.285714285714,9178.25,3673.964285714286
d_1529,23578,3816,8821,2015-04-06,23400.64285714286,9187.0,3692.8214285714284
d_1530,22066,3764,8081,2015-04-07,23425.785714285714,9152.285714285714,3713.6071428571427
d_1531,22413,3534,8202,2015-04-08,23467.964285714286,9146.0,3722.6428571428573
d_1532,22856,3308,8273,2015-04-09,23470.321428571428,9149.5,3718.4285714285716
d_1533,23341,3947,9565,2015-04-10,23458.85714285714,9154.892857142857,3732.714285714286
d_1534,28740,4522,12010,2015-04-11,23472.678571428572,9160.0,3742.3928571428573
d_1535,31177,4156,11847,2015-04-12,23434.964285714286,9152.0,3729.285714285714
d_1536,22827,3191,8476,2015-04-13,23425.10714285714,9139.82142857143,3715.5714285714284
d_1537,22468,3330,7799,2015-04-14,23485.178571428572,9149.892857142857,3723.464285714286
d_1538,23119,3486,8085,2015-04-15,23620.535714285714,9173.714285714286,3733.6785714285716
d_1539,20808,2991,7632,2015-04-16,23686.178571428572,9185.25,3730.1428571428573
d_1540,21824,2873,8362,2015-04-17,23723.214285714286,9177.892857142857,3702.6071428571427
d_1541,26782,4385,11349,2015-04-18,23741.428571428572,9173.42857142857,3707.9285714285716
d_1542,28414,4364,11581,2015-04-19,23762.5,9163.5,3709.1071428571427
d_1543,20965,3265,8888,2015-04-20,23761.25,9192.035714285714,3709.6785714285716
d_1544,19239,3317,7671,2015-04-21,23840.964285714286,9222.42857142857,3720.5
d_1545,19273,3495,7614,2015-04-22,23801.214285714286,9199.107142857143,3725.964285714286
d_1546,19381,3341,7936,2015-04-23,23815.035714285714,9206.464285714286,3731.785714285714
d_1547,21930,4015,8478,2015-04-24,23861.85714285714,9216.892857142857,3741.964285714286
d_1548,27548,4519,11531,2015-04-25,23917.821428571428,9240.32142857143,3736.3928571428573
d_1549,28143,4463,10800,2015-04-26,23940.785714285714,9237.857142857143,3745.285714285714
d_1550,22109,3412,7923,2015-04-27,24003.10714285714,9231.535714285714,3744.464285714286
d_1551,19376,3098,7276,2015-04-28,23993.10714285714,9204.107142857143,3738.8214285714284
d_1552,18440,3366,6861,2015-04-29,23863.214285714286,9122.857142857143,3721.6428571428573
d_1553,20054,3318,7181,2015-04-30,23781.14285714286,9090.75,3719.25
d_1554,26192,4314,10470,2015-05-01,23669.25,9093.285714285714,3716.75
d_1555,31415,4312,11325,2015-05-02,23646.89285714286,9084.25,3699.3214285714284
d_1556,33010,4315,11777,2015-05-03,23838.85714285714,9136.214285714286,3722.035714285714
d_1557,24771,3927,9471,2015-05-04,23881.464285714286,9159.42857142857,3726.0
d_1558,23947,3317,7825,2015-05-05,23948.64285714286,9150.285714285714,3710.035714285714
d_1559,23769,3626,7901,2015-05-06,23997.071428571428,9139.535714285714,3713.3214285714284
d_1560,22221,3450,7650,2015-05-07,23974.39285714286,9117.285714285714,3718.3928571428573
d_1561,24395,4228,8801,2015-05-08,24012.035714285714,9090.0,3728.4285714285716
d_1562,31497,4508,11264,2015-05-09,24110.5,9063.357142857143,3727.9285714285716
d_1563,25394,3762,8874,2015-05-10,23903.964285714286,8957.17857142857,3713.8571428571427
d_1564,24658,3707,8827,2015-05-11,23969.35714285714,8969.714285714286,3732.285714285714
d_1565,23653,3392,7988,2015-05-12,24011.678571428572,8976.464285714286,3734.5
d_1566,22032,3474,8179,2015-05-13,23972.85714285714,8979.82142857143,3734.0714285714284
d_1567,21090,3170,7794,2015-05-14,23982.928571428572,8985.607142857143,3740.464285714286
d_1568,24383,3832,9549,2015-05-15,24074.321428571428,9028.0,3774.714285714286
d_1569,27507,4533,12296,2015-05-16,24100.214285714286,9061.82142857143,3780.0
d_1570,28068,4453,11972,2015-05-17,24087.85714285714,9075.785714285714,3783.1785714285716
d_1571,21915,3453,8928,2015-05-18,24121.785714285714,9077.214285714286,3789.8928571428573
d_1572,19435,3463,7773,2015-05-19,24128.785714285714,9080.857142857143,3795.1071428571427
d_1573,19514,3538,8106,2015-05-20,24137.39285714286,9098.42857142857,3796.6428571428573
d_1574,19400,3442,7759,2015-05-21,24138.071428571428,9092.107142857143,3800.25
d_1575,22834,4177,9256,2015-05-22,24170.35714285714,9119.892857142857,3806.035714285714
d_1576,24287,4843,10845,2015-05-23,24053.89285714286,9095.392857142857,3817.6071428571427
d_1577,23145,3952,10329,2015-05-24,23875.39285714286,9078.57142857143,3799.3571428571427
d_1578,24038,3826,9953,2015-05-25,23944.285714285714,9151.07142857143,3814.1428571428573
d_1579,19085,3740,8054,2015-05-26,23933.89285714286,9178.857142857143,3837.0714285714284
d_1580,18855,3340,7902,2015-05-27,23948.714285714286,9216.035714285714,3836.1428571428573
d_1581,18907,3322,7987,2015-05-28,23907.75,9244.82142857143,3836.285714285714
d_1582,20106,3815,9004,2015-05-29,23690.39285714286,9192.464285714286,3818.464285714286
d_1583,25104,4316,11518,2015-05-30,23465.0,9199.357142857143,3818.6071428571427
d_1584,26777,4446,12240,2015-05-31,23242.39285714286,9215.892857142857,3823.285714285714
d_1585,23876,4185,10593,2015-06-01,23210.428571428572,9255.964285714286,3832.5
d_1586,24951,3441,9032,2015-06-02,23246.285714285714,9299.07142857143,3836.9285714285716
d_1587,24806,3781,9403,2015-06-03,23283.321428571428,9352.714285714286,3842.464285714286
d_1588,22797,3527,8598,2015-06-04,23303.89285714286,9386.57142857143,3845.214285714286
d_1589,26735,3790,9364,2015-06-05,23387.464285714286,9406.67857142857,3829.5714285714284
d_1590,31506,4704,11297,2015-06-06,23387.785714285714,9407.857142857143,3836.5714285714284
d_1591,32962,4255,11209,2015-06-07,23658.071428571428,9491.25,3854.1785714285716
d_1592,27594,3448,8880,2015-06-08,23762.928571428572,9493.142857142857,3844.9285714285716
d_1593,26624,3184,8376,2015-06-09,23869.035714285714,9507.0,3837.5
d_1594,23633,3309,8234,2015-06-10,23926.214285714286,9508.964285714286,3831.6071428571427
d_1595,24558,3166,7861,2015-06-11,24050.071428571428,9511.357142857143,3831.464285714286
d_1596,27193,3897,9192,2015-06-12,24150.428571428572,9498.607142857143,3833.785714285714
d_1597,29284,4224,11345,2015-06-13,24213.89285714286,9464.642857142857,3822.75
d_1598,33602,4038,11341,2015-06-14,24411.535714285714,9442.107142857143,3807.9285714285716
d_1599,34524,3819,9237,2015-06-15,24861.85714285714,9453.142857142857,3821.0
d_1600,21346,2971,7381,2015-06-16,24930.10714285714,9439.142857142857,3803.4285714285716
d_1601,20254,3331,7893,2015-06-17,24956.535714285714,9431.535714285714,3796.035714285714
d_1602,22419,3457,8549,2015-06-18,25064.35714285714,9459.75,3796.5714285714284
d_1603,24540,3989,9300,2015-06-19,25125.285714285714,9461.32142857143,3789.8571428571427
d_1604,28664,4491,11100,2015-06-20,25281.60714285714,9470.42857142857,3777.285714285714
d_1605,27466,4002,9945,2015-06-21,25435.928571428572,9456.714285714286,3779.0714285714284
d_1606,22424,3483,8939,2015-06-22,25378.285714285714,9420.5,3766.8214285714284
d_1607,21517,3183,8371,2015-06-23,25465.14285714286,9431.82142857143,3746.9285714285716
d_1608,20419,3354,7849,2015-06-24,25521.0,9429.92857142857,3747.4285714285716
d_1609,21055,3309,8012,2015-06-25,25597.714285714286,9430.82142857143,3746.964285714286
